speed,acceleration,brake_force,steering_rate,following_distance,blink_frequency,risk_score,risk_label
74.4,2.35,0.002,11.4,2.7,16.5,0.1945,1
71.5,-1.76,0.282,10.1,5.2,22.1,0.1419,1
107.5,-2.71,0.332,9.0,7.7,14.0,0.2135,2
68.8,-3.32,0.407,0.8,1.8,8.0,0.2106,2
80.9,-2.76,0.302,4.1,11.0,53.0,0.2323,2
98.5,-0.01,0.014,10.0,10.6,32.6,0.1893,1
111.6,-2.53,0.214,2.4,15.7,21.5,0.1427,1
16.9,-0.67,0.093,0.0,1.3,26.6,0.1865,1
83.2,0.83,0.002,7.6,6.2,26.6,0.0839,0
157.2,-3.83,0.555,4.4,17.6,4.7,0.4297,2
96.7,1.78,0.005,2.6,43.6,23.2,0.0695,0
53.3,2.57,0.005,16.5,2.4,14.9,0.2235,2
96.5,3.36,0.001,12.1,2.6,21.9,0.2319,2
40.4,2.65,0.004,10.4,2.0,1.5,0.2982,2
118.2,4.34,0.003,34.8,17.0,11.7,0.2024,2
63.9,0.41,0.007,10.6,5.0,0.4,0.2032,2
56.9,1.45,0.0,13.1,11.6,10.8,0.0537,0
79.8,-0.45,0.08,3.0,12.4,39.7,0.1889,1
103.9,1.19,0.003,14.4,2.9,11.9,0.2557,2
81.0,0.25,0.006,7.9,77.0,30.6,0.1024,1
120.7,-2.99,0.233,8.4,24.0,14.2,0.1971,2
35.9,-2.71,0.254,1.5,34.5,22.3,0.0646,0
135.4,3.26,0.001,13.3,27.3,28.6,0.2535,2
24.9,0.28,0.002,11.0,14.8,3.7,0.0172,0
46.9,2.56,0.005,1.6,74.1,38.7,0.0944,0
14.5,-1.02,0.175,2.0,10.2,36.1,0.0681,0
118.1,-1.61,0.265,19.9,72.4,43.4,0.3096,2
49.9,-0.15,0.028,9.6,24.6,12.3,0.0794,0
129.8,1.41,0.001,1.7,14.6,15.8,0.2164,2
125.4,2.51,0.005,2.4,28.2,2.7,0.3101,2
96.6,0.34,0.001,6.3,44.5,15.7,0.1305,1
38.0,1.18,0.005,23.1,65.2,10.0,0.0,0
31.8,-0.26,0.047,7.0,23.9,27.9,0.0074,0
42.3,2.62,0.006,2.0,28.4,39.1,0.1523,1
51.3,2.65,0.004,18.8,76.5,39.2,0.1358,1
105.5,-1.41,0.157,5.4,18.1,34.7,0.1157,1
144.0,0.69,0.004,11.9,52.4,13.8,0.2119,2
18.6,-1.79,0.317,1.4,19.3,21.4,0.0052,0
23.6,1.47,0.006,14.5,45.1,26.1,0.0262,0
137.5,-0.71,0.09,25.1,22.1,34.2,0.2599,2
92.2,-1.44,0.181,17.3,6.7,29.1,0.1503,1
121.4,-3.67,0.574,0.3,5.4,23.4,0.2854,2
72.7,1.95,0.006,8.9,9.6,19.1,0.0773,0
24.1,0.35,0.006,8.6,7.8,32.5,0.061,0
64.6,0.45,0.007,16.9,12.9,6.3,0.0605,0
6.6,1.5,0.004,51.9,29.8,14.2,0.1129,1
57.7,-1.37,0.227,26.9,49.6,19.0,0.0945,0
139.2,-1.65,0.218,1.1,4.4,18.0,0.3089,2
75.0,0.99,0.003,14.3,21.0,19.2,0.0439,0
89.4,2.08,0.003,26.3,27.1,33.3,0.0864,0
62.0,0.96,0.0,5.2,19.4,20.3,0.0193,0
23.3,2.88,0.001,26.5,1.7,45.5,0.3324,2
132.7,1.02,0.005,23.5,25.5,29.0,0.1421,1
115.3,0.92,0.003,10.2,9.9,28.3,0.1805,1
80.2,1.48,0.004,23.8,6.8,24.6,0.137,1
46.2,-0.42,0.054,13.5,14.7,27.3,0.0,0
44.2,-2.24,0.256,9.8,31.3,19.9,0.081,0
79.1,0.03,0.007,3.7,19.9,19.1,0.039,0
148.9,1.28,0.001,8.2,7.3,14.6,0.3133,2
67.1,-1.55,0.198,11.4,4.5,0.0,0.2405,2
31.0,-2.53,0.19,7.4,10.7,10.7,0.0645,0
144.9,-1.31,0.128,7.0,1.0,37.0,0.3794,2
25.2,2.4,0.001,22.5,53.3,26.7,0.1055,1
66.0,0.89,0.006,41.8,8.6,19.8,0.1806,1
54.8,-0.23,0.037,12.6,54.4,1.3,0.0836,0
34.2,-1.74,0.229,4.2,31.8,8.0,0.0753,0
61.5,0.5,0.005,22.7,71.7,34.3,0.0732,0
48.6,0.33,0.006,17.3,21.6,34.9,0.0912,0
83.8,0.82,0.004,13.5,36.1,14.7,0.1,1
39.1,4.51,0.004,4.9,4.7,3.3,0.2338,2
58.6,0.89,0.007,9.2,27.7,12.0,0.0596,0
121.1,-1.25,0.161,4.9,19.5,53.4,0.1826,1
52.7,-2.49,0.306,1.9,16.1,2.2,0.1896,1
78.4,-1.01,0.132,15.0,6.5,18.6,0.116,1
82.2,-0.82,0.155,12.0,29.1,47.4,0.0793,0
32.4,1.49,0.005,3.6,18.2,11.7,0.0802,0
47.4,-1.11,0.166,7.1,49.6,33.4,0.1057,1
41.9,-1.79,0.201,9.1,2.4,28.4,0.0945,0
109.7,0.97,0.007,16.4,1.7,5.7,0.3282,2
94.6,-1.11,0.1,0.3,2.7,22.2,0.2793,2
85.3,1.04,0.002,20.6,9.5,31.0,0.1876,1
100.7,-1.52,0.194,4.8,41.3,19.6,0.1117,1
78.1,-0.85,0.169,7.4,20.6,22.0,0.0815,0
100.4,-1.05,0.155,6.3,23.4,18.6,0.1273,1
50.9,0.74,0.006,15.6,20.1,9.3,0.0,0
88.2,-0.26,0.035,10.8,22.3,29.0,0.0585,0
128.6,-2.2,0.174,13.7,1.0,19.6,0.2987,2
39.9,-2.35,0.242,35.4,30.5,23.7,0.112,1
35.1,-0.57,0.083,15.1,39.0,1.5,0.0714,0
34.9,-2.55,0.343,13.3,89.7,10.4,0.0949,0
31.0,-0.75,0.097,1.5,28.1,12.6,0.0562,0
103.4,0.46,0.005,4.3,18.8,19.7,0.0981,1
40.1,-2.13,0.218,9.0,18.7,34.3,0.1096,1
77.8,1.53,0.002,3.5,9.9,11.1,0.0873,0
99.4,2.49,0.004,10.6,16.0,26.1,0.1114,1
88.7,1.95,0.007,3.0,1.1,18.1,0.1699,1
64.2,1.2,0.007,3.8,86.6,13.4,0.0365,0
28.8,0.76,0.003,0.3,2.4,14.5,0.1224,1
100.5,0.43,0.002,2.6,4.5,26.6,0.1411,1
94.4,0.67,0.001,7.2,17.9,22.4,0.0395,0
28.8,-1.09,0.115,10.1,14.1,12.4,0.0139,0
59.1,-0.05,0.008,5.8,51.6,20.5,0.0258,0
28.4,0.27,0.002,4.2,9.1,11.0,0.0729,0
35.7,1.15,0.006,8.3,31.8,38.1,0.0706,0
112.0,-2.86,0.315,0.6,13.8,11.8,0.1442,1
43.6,0.38,0.003,3.2,12.0,18.4,0.1099,1
125.8,1.91,0.005,4.9,5.9,13.1,0.198,2
24.2,-1.08,0.109,6.5,42.0,23.2,0.0,0
79.2,-0.2,0.058,16.5,5.5,32.8,0.2295,2
54.4,-3.35,0.567,14.0,1.0,19.4,0.3537,2
76.5,0.12,0.007,6.4,44.3,12.0,0.0996,1
120.7,-2.68,0.414,6.8,5.9,26.8,0.2263,2
21.0,-1.0,0.144,12.1,4.1,20.9,0.1121,1
102.0,-0.09,0.032,7.0,5.5,20.8,0.2078,2
25.8,-1.09,0.13,1.4,69.6,5.2,0.0284,0
61.3,-0.3,0.052,6.2,27.8,31.0,0.0715,0
88.0,0.67,0.0,9.2,29.3,2.5,0.0252,0
56.8,-0.07,0.038,8.8,4.1,15.8,0.1289,1
5.2,0.25,0.006,1.4,23.8,17.9,0.0,0
141.7,-3.37,0.26,35.2,49.5,23.2,0.2096,2
67.9,-0.28,0.073,4.6,28.5,25.5,0.023,0
131.0,-4.0,0.654,44.1,2.0,12.9,0.5163,2
90.6,-0.71,0.096,17.0,14.2,24.3,0.2157,2
7.1,3.31,0.005,2.8,31.1,25.4,0.0,0
99.8,1.69,0.004,25.0,2.4,33.1,0.2961,2
19.7,-2.57,0.316,2.6,11.1,14.9,0.0831,0
116.2,-0.98,0.148,1.5,31.2,40.5,0.1265,1
13.1,-0.32,0.06,5.5,45.4,8.5,0.0393,0
78.5,0.91,0.002,1.5,25.4,18.3,0.0,0
103.0,1.53,0.0,0.5,45.5,19.7,0.1114,1
57.1,2.93,0.002,3.9,26.6,9.0,0.0027,0
7.8,-1.72,0.151,3.5,67.3,26.9,0.0,0
104.2,0.39,0.004,25.7,1.0,24.4,0.2681,2
38.7,-3.17,0.498,5.5,10.8,50.9,0.2661,2
61.0,0.74,0.005,46.8,1.7,13.7,0.2358,2
100.3,0.89,0.001,1.3,11.9,25.1,0.1041,1
47.1,0.04,0.001,7.6,7.1,20.3,0.0777,0
138.2,1.18,0.004,12.7,7.1,15.7,0.2731,2
81.6,-1.55,0.17,3.7,8.5,35.0,0.0938,0
106.2,-2.38,0.241,1.6,8.5,3.3,0.176,1
104.4,-1.71,0.253,9.5,21.8,31.1,0.1984,2
29.7,0.67,0.006,8.7,26.2,13.8,0.0,0
25.3,2.36,0.001,4.1,7.5,34.7,0.0578,0
24.6,-1.55,0.156,3.0,3.8,18.4,0.1487,1
54.2,-1.23,0.129,19.1,13.5,10.2,0.0583,0
96.5,0.21,0.001,30.4,8.8,39.2,0.1905,1
35.3,6.0,0.005,12.0,62.9,51.3,0.2329,2
76.4,-0.81,0.1,6.9,40.0,32.0,0.0914,0
30.7,1.74,0.005,1.0,54.1,10.6,0.0189,0
109.1,-0.32,0.036,1.1,2.7,18.1,0.3357,2
81.7,-0.97,0.161,6.2,12.1,40.5,0.1892,1
71.3,-2.39,0.217,23.1,47.2,46.8,0.2058,2
59.2,-0.55,0.072,14.7,4.8,13.2,0.0949,0
66.9,1.53,0.004,11.8,37.9,19.7,0.0857,0
16.6,-1.57,0.244,3.0,51.7,13.4,0.0,0
61.6,0.17,0.004,1.5,8.0,32.4,0.1046,1
45.1,-1.54,0.225,22.6,85.4,2.2,0.1101,1
1.3,-0.75,0.127,2.1,45.3,28.8,0.0,0
28.4,-2.73,0.275,2.7,4.6,54.3,0.1482,1
105.0,4.17,0.005,14.5,21.3,30.4,0.1563,1
100.4,0.55,0.003,15.1,6.5,27.9,0.1952,1
74.4,-0.59,0.069,11.6,15.5,32.2,0.1188,1
140.7,2.32,0.004,1.6,17.8,21.6,0.1925,1
18.2,-0.16,0.04,2.1,27.8,39.0,0.041,0
66.7,0.83,0.006,18.1,23.9,0.0,0.1375,1
70.4,2.81,0.001,3.9,10.9,21.4,0.0405,0
75.4,2.65,0.007,8.1,19.0,32.9,0.0687,0
40.0,-2.06,0.318,16.5,2.0,12.9,0.223,2
89.3,0.02,0.002,3.3,20.5,21.9,0.045,0
69.4,2.3,0.001,1.9,94.5,0.0,0.1397,1
70.2,-1.95,0.184,4.4,20.8,4.4,0.1373,1
105.7,-0.46,0.057,7.4,51.0,12.0,0.1296,1
85.4,-0.53,0.064,5.8,50.9,28.8,0.0459,0
90.7,0.9,0.001,3.2,77.7,21.1,0.0826,0
77.4,1.44,0.001,5.1,1.8,12.9,0.179,1
59.9,2.07,0.0,13.8,25.6,16.9,0.0891,0
59.8,0.15,0.002,8.1,62.5,32.3,0.0384,0
60.3,-1.87,0.29,3.7,39.0,20.0,0.0578,0
30.4,-0.64,0.052,7.1,14.8,24.8,0.0449,0
127.4,-1.9,0.248,14.5,7.9,37.4,0.2738,2
75.1,-1.23,0.128,3.5,10.6,0.0,0.1773,1
85.9,1.28,0.007,2.1,3.3,6.0,0.1898,1
29.4,-2.58,0.386,8.0,5.9,18.0,0.1342,1
63.9,-1.0,0.101,6.5,31.2,37.6,0.1145,1
99.2,1.6,0.005,8.9,4.8,17.0,0.1681,1
92.6,1.23,0.001,1.2,44.7,21.0,0.0534,0
25.0,-1.44,0.224,2.5,7.3,19.2,0.095,0
71.3,-1.62,0.191,0.6,13.1,26.9,0.0649,0
104.8,2.84,0.003,18.2,8.9,22.3,0.1344,1
119.6,0.67,0.002,5.1,9.9,35.8,0.2248,2
29.2,-1.46,0.143,22.4,41.7,9.2,0.0709,0
98.2,-0.07,0.027,29.1,32.0,46.0,0.1228,1
110.5,1.96,0.007,0.6,12.2,14.7,0.1095,1
60.9,-1.61,0.124,5.8,11.1,20.4,0.0938,0
92.7,-1.65,0.262,5.8,27.8,35.1,0.1081,1
141.2,0.4,0.001,10.4,29.3,30.0,0.1652,1
69.0,-2.43,0.396,0.7,1.2,8.4,0.232,2
42.1,-1.21,0.172,27.3,6.1,19.5,0.1903,1
83.9,-0.78,0.111,15.4,21.8,24.0,0.0841,0
56.1,-4.78,0.638,0.2,22.2,29.0,0.1531,1
38.6,0.15,0.004,2.1,5.4,21.3,0.0878,0
71.9,1.1,0.004,17.4,1.7,47.4,0.2969,2
40.6,3.51,0.006,2.5,97.5,19.6,0.0782,0
93.4,1.07,0.007,4.6,3.4,9.4,0.1524,1
60.7,-1.85,0.167,10.5,51.4,22.4,0.0535,0
83.0,-0.81,0.134,0.7,10.8,38.5,0.1939,1
93.8,3.35,0.0,11.2,47.9,10.8,0.1099,1
93.4,0.82,0.003,3.2,24.6,19.3,0.1036,1
40.3,1.89,0.006,1.9,1.3,12.1,0.1721,1
92.1,-1.03,0.155,1.0,60.6,20.3,0.0526,0
72.0,-0.39,0.066,1.7,36.8,7.6,0.0735,0
97.0,-0.12,0.032,8.0,15.6,26.7,0.1363,1
117.5,1.66,0.007,27.7,22.6,28.7,0.133,1
136.0,-0.77,0.078,11.4,10.0,2.6,0.3305,2
45.6,1.08,0.005,6.0,3.9,42.5,0.1646,1
62.4,-0.0,0.022,34.8,1.5,20.6,0.2163,2
46.2,-2.18,0.305,2.7,19.5,26.5,0.0648,0
61.6,-0.01,0.026,17.5,4.9,12.3,0.1196,1
59.6,1.99,0.003,1.8,11.0,23.0,0.0457,0
96.7,0.01,0.0,2.5,9.0,17.9,0.1188,1
91.4,-0.59,0.106,6.6,11.8,22.6,0.1048,1
108.9,2.56,0.006,1.1,4.7,13.6,0.2093,2
48.8,0.7,0.001,3.4,38.2,2.4,0.0955,0
46.6,-2.49,0.18,11.1,33.1,7.3,0.041,0
97.9,-0.52,0.053,6.2,42.7,29.1,0.0787,0
62.9,0.48,0.004,8.3,16.7,34.2,0.0577,0
68.2,0.42,0.004,0.5,30.4,18.0,0.0534,0
96.2,0.92,0.001,2.9,3.6,17.9,0.2307,2
40.4,-0.29,0.052,14.5,22.3,12.3,0.0,0
39.6,-0.38,0.027,8.5,68.0,9.6,0.0034,0
59.4,0.03,0.001,0.0,9.2,21.5,0.0161,0
105.7,1.43,0.001,9.2,23.7,38.5,0.2201,2
58.9,-1.23,0.163,1.4,6.2,1.8,0.1202,1
107.1,-0.13,0.013,1.4,8.9,23.0,0.1284,1
51.4,0.45,0.007,26.5,76.6,17.4,0.0269,0
43.2,-0.97,0.113,34.5,2.3,36.7,0.2506,2
129.2,0.83,0.006,7.5,36.8,4.0,0.194,1
11.7,0.63,0.003,9.0,51.9,18.1,0.0105,0
105.5,-3.72,0.424,5.2,22.8,1.1,0.2934,2
76.7,0.06,0.006,21.5,1.0,1.8,0.3051,2
53.4,2.55,0.002,7.4,35.5,41.3,0.1032,1
32.8,2.69,0.001,26.3,12.7,26.8,0.0847,0
87.4,1.23,0.003,2.5,36.5,25.9,0.098,1
155.9,2.29,0.004,1.0,3.4,33.3,0.4346,2
79.8,-0.28,0.06,43.7,24.1,54.1,0.1983,2
55.0,1.03,0.007,6.8,11.7,27.3,0.0305,0
33.1,0.29,0.005,9.5,1.0,16.5,0.1849,1
47.4,1.2,0.003,4.2,18.9,5.2,0.02,0
55.1,3.32,0.005,1.4,22.5,29.6,0.0795,0
56.7,1.8,0.003,18.4,65.1,0.0,0.0999,1
119.9,-0.62,0.125,1.6,64.0,25.0,0.1658,1
68.5,2.84,0.007,7.0,30.0,22.9,0.0438,0
67.8,0.45,0.007,17.8,11.9,51.1,0.1966,1
100.3,1.17,0.0,10.8,1.0,8.8,0.3135,2
11.7,-0.42,0.058,11.2,31.5,0.7,0.0599,0
137.2,1.33,0.001,2.6,12.7,20.0,0.1458,1
125.5,0.72,0.005,7.5,9.2,25.5,0.1185,1
10.5,2.04,0.002,0.4,10.4,45.1,0.1716,1
82.7,-0.9,0.098,0.6,2.0,18.8,0.2089,2
101.1,1.71,0.006,12.8,5.3,37.9,0.3037,2
77.8,-4.39,0.527,15.4,31.0,25.7,0.1594,1
61.6,-1.11,0.145,1.5,10.7,47.0,0.0593,0
14.2,-2.42,0.184,30.2,1.4,22.9,0.233,2
55.0,0.61,0.0,1.4,8.8,17.0,0.0447,0
80.2,1.73,0.006,5.4,54.3,44.2,0.1321,1
47.0,-0.02,0.024,2.2,56.6,13.7,0.0,0
63.1,2.44,0.002,1.0,35.1,38.1,0.1325,1
52.2,-1.39,0.2,33.8,2.3,20.3,0.1876,1
124.9,-2.52,0.411,5.8,63.7,17.0,0.1908,1
50.9,1.3,0.005,4.0,55.0,40.3,0.1045,1
37.0,2.11,0.001,4.0,3.8,10.1,0.1537,1
60.1,0.19,0.007,2.3,13.4,14.9,0.0747,0
112.1,3.28,0.003,34.7,18.1,20.9,0.1872,1
125.7,0.92,0.005,6.7,1.0,35.1,0.4303,2
101.8,0.72,0.002,7.6,8.6,43.2,0.1683,1
61.4,-0.77,0.121,12.4,8.1,42.0,0.2556,2
94.4,-2.35,0.41,5.2,19.1,29.1,0.1924,1
67.6,-0.48,0.043,3.3,1.0,24.1,0.2236,2
116.1,2.85,0.002,3.5,14.9,12.8,0.2194,2
48.6,0.34,0.004,4.3,10.0,1.7,0.1189,1
84.3,-0.7,0.107,8.6,20.4,17.8,0.1395,1
130.6,-1.63,0.238,17.8,11.7,24.3,0.2121,2
104.7,0.97,0.007,2.8,4.8,35.5,0.1435,1
99.2,-2.02,0.356,8.8,36.2,16.2,0.136,1
81.1,0.64,0.005,13.9,2.9,8.9,0.19,1
51.9,-0.83,0.141,52.1,20.8,12.2,0.0954,0
84.2,-0.47,0.072,23.8,4.3,17.0,0.2121,2
60.7,1.16,0.005,10.4,40.3,25.9,0.0922,0
23.6,-1.71,0.154,29.4,16.0,12.1,0.0,0
107.3,0.01,0.004,28.1,29.6,10.0,0.1073,1
137.8,-2.75,0.415,0.5,7.5,3.5,0.292,2
102.0,-0.2,0.018,10.5,2.2,22.5,0.2239,2
42.7,0.89,0.006,10.5,10.8,24.1,0.1145,1
32.0,1.42,0.006,11.3,13.9,16.2,0.0419,0
132.6,2.04,0.001,27.9,35.4,20.1,0.218,2
141.0,1.19,0.007,3.4,7.9,7.0,0.2058,2
90.0,-0.73,0.065,2.7,62.0,17.1,0.0749,0
60.6,-3.26,0.348,6.5,63.7,19.9,0.0789,0
12.3,1.78,0.003,3.6,10.4,36.1,0.0926,0
43.1,-0.94,0.143,3.8,6.6,30.1,0.1001,1
89.3,-2.6,0.397,2.8,36.2,23.5,0.1569,1
26.8,3.37,0.007,11.1,16.2,6.5,0.0979,1
52.4,-0.11,0.033,13.3,17.1,24.4,0.0337,0
45.2,0.88,0.005,1.0,39.1,13.6,0.0668,0
75.7,0.41,0.002,16.0,14.0,0.0,0.1533,1
93.8,-0.03,0.011,3.1,17.3,29.6,0.0557,0
43.5,-0.7,0.066,1.4,37.3,26.4,0.0279,0
74.4,-1.05,0.176,6.1,6.5,12.4,0.0526,0
23.6,4.01,0.003,9.5,63.9,25.2,0.0813,0
81.3,-2.62,0.341,12.8,24.0,20.2,0.0778,0
83.2,-0.78,0.098,9.2,26.8,14.8,0.084,0
105.6,-1.6,0.19,27.8,79.6,25.4,0.051,0
29.9,0.93,0.001,0.2,1.8,52.2,0.2894,2
45.7,-0.75,0.077,24.2,6.6,15.5,0.1132,1
114.6,-0.9,0.134,13.2,25.2,11.4,0.0939,0
30.0,1.16,0.002,27.5,3.4,35.0,0.204,2
110.5,3.48,0.002,2.9,12.7,36.2,0.1986,2
53.1,-1.49,0.127,2.1,23.4,37.2,0.0861,0
55.0,-2.79,0.46,57.3,4.0,28.8,0.2505,2
68.9,0.11,0.007,5.9,11.5,10.0,0.0657,0
102.2,1.51,0.002,3.2,19.2,6.6,0.0121,0
67.5,-0.39,0.055,15.7,34.0,42.8,0.1048,1
110.8,1.14,0.003,7.7,1.2,24.3,0.2145,2
90.3,-0.99,0.145,9.7,4.7,26.5,0.1833,1
33.8,4.31,0.007,0.6,11.1,5.5,0.1148,1
44.1,1.11,0.006,11.0,1.6,25.6,0.1451,1
74.8,-0.87,0.136,11.8,17.8,29.8,0.0,0
40.3,-1.35,0.231,1.5,45.2,6.5,0.0435,0
96.2,0.49,0.007,13.6,21.9,26.7,0.0828,0
67.5,1.21,0.001,0.7,65.3,12.1,0.0476,0
46.7,-2.35,0.33,1.0,19.3,14.2,0.0,0
59.6,0.02,0.006,9.9,19.2,22.5,0.0733,0
97.1,1.34,0.004,29.0,43.1,26.1,0.0685,0
116.6,0.6,0.006,5.8,80.8,14.1,0.0528,0
72.0,1.12,0.001,1.8,56.5,40.5,0.1779,1
133.0,2.68,0.0,13.7,4.5,29.2,0.2942,2
48.9,-5.6,0.937,8.9,120.0,24.5,0.2314,2
130.5,0.39,0.005,36.3,10.9,13.9,0.2353,2
63.4,-4.23,0.418,1.5,10.1,30.5,0.1434,1
68.8,-0.08,0.021,14.6,31.7,3.5,0.1694,1
116.7,2.34,0.005,3.0,16.7,8.0,0.1182,1
18.1,-0.23,0.05,24.3,2.3,16.2,0.1734,1
94.4,-1.68,0.177,15.5,45.0,17.0,0.0885,0
90.5,1.49,0.001,6.1,50.0,9.9,0.0506,0
78.6,0.25,0.004,0.5,46.6,29.8,0.0141,0
18.5,0.34,0.006,11.5,19.9,8.1,0.0,0
106.2,3.88,0.001,6.2,8.7,36.3,0.2418,2
37.6,-2.71,0.364,16.0,48.2,25.1,0.0937,0
79.3,-1.15,0.15,13.5,57.0,20.4,0.0877,0
30.0,0.68,0.001,13.8,62.6,20.3,0.0,0
126.3,2.19,0.002,1.9,28.2,9.6,0.1268,1
67.0,-1.73,0.207,5.7,19.2,1.3,0.1376,1
131.3,-0.74,0.13,6.3,1.0,0.0,0.4345,2
121.3,-0.12,0.016,15.4,3.3,19.0,0.2708,2
50.4,-0.27,0.044,5.2,16.7,18.7,0.0,0
118.3,1.26,0.002,20.1,32.2,23.3,0.0989,1
61.3,-0.09,0.013,3.2,1.3,40.5,0.2966,2
39.7,1.17,0.005,42.8,19.4,3.2,0.1413,1
6.8,-2.17,0.304,0.9,15.3,16.5,0.0228,0
117.4,0.26,0.004,6.9,3.9,1.8,0.2969,2
8.1,0.06,0.002,8.9,13.5,31.7,0.0358,0
72.8,1.52,0.004,5.8,11.0,17.2,0.078,0
115.8,4.54,0.005,7.9,42.5,21.3,0.2077,2
71.9,1.72,0.007,15.1,5.5,27.3,0.1493,1
58.9,-1.27,0.138,1.9,104.6,1.1,0.0673,0
36.0,1.14,0.003,29.5,58.2,0.0,0.1487,1
46.2,-0.09,0.028,5.0,32.9,18.6,0.0527,0
78.4,-0.61,0.092,9.7,40.2,24.6,0.0799,0
27.2,-0.95,0.176,5.8,2.5,23.0,0.1038,1
83.3,-1.05,0.162,9.1,36.6,8.8,0.0104,0
53.3,-2.06,0.217,12.9,5.6,34.8,0.1293,1
84.7,-2.33,0.337,7.1,53.9,13.9,0.153,1
119.5,1.18,0.001,1.2,12.7,41.3,0.2455,2
89.0,-0.64,0.114,4.1,29.1,33.1,0.0878,0
102.6,0.33,0.0,16.3,37.0,27.7,0.0493,0
81.3,-1.57,0.177,8.4,17.9,37.6,0.145,1
99.3,1.04,0.003,14.2,13.7,11.1,0.0278,0
26.0,-1.27,0.212,21.9,13.6,37.5,0.0308,0
65.6,-2.41,0.303,5.8,50.9,17.8,0.0734,0
44.7,2.82,0.0,4.4,93.5,26.7,0.0237,0
73.2,0.37,0.003,1.2,30.5,35.1,0.1089,1
47.7,-0.56,0.079,3.2,15.6,10.9,0.0508,0
82.1,-0.35,0.054,5.5,6.7,11.6,0.0988,1
107.7,-0.65,0.123,1.4,17.7,1.0,0.1247,1
52.7,0.89,0.002,1.2,3.6,25.2,0.1592,1
49.6,-2.79,0.334,5.9,54.3,24.8,0.0,0
65.4,-3.25,0.488,4.7,44.8,19.6,0.1253,1
20.9,0.2,0.006,18.7,37.5,49.4,0.2268,2
109.0,-3.14,0.372,0.3,3.2,7.8,0.2648,2
49.3,-3.43,0.529,14.4,18.5,27.8,0.116,1
98.3,1.63,0.005,2.3,15.0,9.8,0.0598,0
109.6,0.3,0.002,21.2,6.5,25.1,0.1925,1
31.0,0.32,0.004,3.3,27.1,20.3,0.0601,0
51.4,-2.01,0.149,8.0,60.0,18.3,0.0,0
57.3,2.5,0.004,2.9,21.3,19.2,0.0255,0
85.2,1.81,0.007,5.3,62.1,12.6,0.0201,0
64.0,-2.45,0.405,2.7,46.5,25.9,0.0859,0
108.1,-0.2,0.03,4.7,13.5,19.1,0.0902,0
28.8,-0.74,0.125,20.0,1.3,20.0,0.1647,1
90.2,-0.08,0.02,11.9,15.1,9.5,0.0593,0
20.2,1.96,0.001,4.1,15.3,17.4,0.0,0
119.1,-0.69,0.118,19.3,11.9,21.9,0.2026,2
64.6,1.77,0.004,0.5,6.3,23.8,0.0731,0
60.4,-3.12,0.292,12.2,16.9,21.2,0.1026,1
84.5,-1.11,0.126,9.8,35.5,19.8,0.0363,0
129.1,-0.72,0.11,4.7,17.9,16.7,0.2202,2
75.3,-0.97,0.14,5.3,10.2,17.0,0.0939,0
57.3,0.04,0.002,4.8,3.5,23.3,0.1425,1
48.0,0.28,0.004,10.2,27.9,31.4,0.0527,0
26.8,0.41,0.002,2.7,50.2,40.1,0.034,0
53.5,1.6,0.003,52.4,17.6,31.1,0.2249,2
53.4,1.32,0.005,0.0,3.5,29.2,0.1275,1
89.5,-2.7,0.445,6.3,6.5,45.2,0.2423,2
80.0,0.27,0.0,2.6,30.9,42.9,0.1589,1
60.6,-1.1,0.145,4.4,3.7,24.6,0.1826,1
42.2,1.48,0.007,19.9,17.8,16.7,0.0,0
98.0,2.33,0.005,4.4,1.0,18.8,0.2127,2
64.9,1.51,0.004,2.4,8.9,21.9,0.023,0
60.9,3.43,0.003,4.6,4.9,37.9,0.2579,2
28.4,1.36,0.006,3.9,14.2,11.7,0.0,0
90.6,1.8,0.001,7.1,26.8,19.8,0.0691,0
60.7,-1.43,0.116,23.0,11.7,37.6,0.0984,1
63.0,-0.04,0.023,11.9,27.6,9.7,0.0897,0
93.5,1.24,0.005,19.0,16.1,34.1,0.0937,0
111.3,0.52,0.002,3.6,36.1,11.5,0.1413,1
94.8,-1.64,0.289,0.3,3.7,24.0,0.1579,1
142.7,-1.66,0.135,4.5,25.5,22.6,0.2484,2
66.1,-3.26,0.441,12.3,51.9,8.9,0.1363,1
58.5,0.67,0.004,3.2,59.0,22.8,0.0,0
41.4,-1.85,0.274,3.2,58.2,24.0,0.0273,0
114.6,1.21,0.002,1.0,61.7,19.1,0.0822,0
31.4,1.3,0.002,2.3,54.4,19.4,0.0306,0
32.0,0.4,0.004,13.2,37.5,14.2,0.014,0
81.7,0.71,0.001,7.1,5.5,46.1,0.2494,2
44.0,1.83,0.005,0.7,17.4,19.3,0.1528,1
31.8,2.07,0.003,59.1,7.9,24.6,0.1926,1
28.1,-4.02,0.325,8.4,10.5,16.6,0.1824,1
49.2,1.27,0.005,1.7,55.4,9.9,0.0,0
20.3,0.88,0.001,0.5,77.0,19.6,0.0102,0
59.5,0.53,0.007,8.2,2.9,2.2,0.1733,1
75.3,0.85,0.004,2.9,16.3,3.8,0.0704,0
84.6,-0.57,0.06,2.9,9.9,17.7,0.0826,0
65.8,-4.32,0.469,6.8,9.8,20.8,0.176,1
123.0,-1.09,0.121,6.2,21.6,1.0,0.2129,2
66.8,-3.29,0.35,4.5,16.0,25.6,0.0823,0
